,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
155,MYCN,0.8018986927075834,MIR3142HG,2.001215303465764,VIPL,0.46807195050220646,CHRNB3,0.6325996961524593,HAPLN3,1.2289030671143244,AQP1,0.37026048894419583
156,AA905474,0.8014639623516615,OR3A3,2.0011627533330247,CKAP4,0.46784919337938946,GRK7,0.6324658146430127,PGM2,1.228834220438177,TK2,0.3702323628777422
157,BX089087,0.8013341765460755,BU630349,2.0011003966755676,PLS1,0.4676055225746863,BX090731,0.6324151899434384,KIAA1737,1.2281464568514966,HMCN1,0.370208958821529
158,OR6K2,0.8012280800605248,MASP2,2.000863810229572,ACTN2,0.46758966498474774,BQ188360,0.6321855620775706,MOBKL2C,1.228020255773529,NIPSNAP1,0.3701944704848642
159,SMPD3,0.8012208634827768,MKRN2OS,2.000810618571776,STARD3,0.46746070730164946,LOC57399,0.6320559504063085,ELAVL2,1.2278740985051353,LOC100128184,0.37016483070971173
160,LRP2,0.8009609610684544,AI187771,2.0007976206653932,KCTD21,0.467460558065818,BM971998,0.6320487172525131,AL109791,1.227588890997755,BX417275,0.37013269001513704
161,BX095481,0.8009048373050616,HAND1,2.000651507877683,KCNJ5,0.46743584757172546,ZNF252,0.631976179905786,PILRA,1.2274550123169574,ATM,0.37005976568085297
162,AW770411,0.8007917506773291,FABP12,2.000634005639909,TBC1D9,0.4673821362891749,ACHE,0.6319348865421826,TP53I11,1.227387299835804,BE646400,0.36999163422179
163,PNLIPRP3,0.8007332358958987,BI481238,2.0006082939420815,DNTTIP1,0.46735373763374677,GPA33,0.6318949939908954,SOCS4,1.2273739656476692,HCCS,0.36998596456233956
164,SRPK3,0.8006846136656931,TBPL2,2.0004326438291726,ZNF385B,0.467147944339971,BQ002153,0.6317951403164419,UHRF1BP1L,1.2270685471875333,BM923578,0.3699809404161612
165,AA081463,0.8006662157051444,AK056855,2.00036181593952,BOLA1,0.46700321349942897,TAS2R31,0.6316487860894364,PLD3,1.2269112793653705,AI783972,0.36992830813544936
166,ZCWPW1,0.8006245322581848,C9,2.000302501768511,ADCY1,0.46695857613939074,AI694817,0.6316367765765287,PRLR,1.2268268950880834,KIAA1984,0.3699143683831821
167,PRDM9,0.8001275367326055,AI371718,2.0000115699056593,CALML5,0.46690364744088525,BM968925,0.6313710377665965,KCNK12,1.2267317613977884,AI970209,0.3699119020488618
168,LINC01341,0.8000443605352073,CR745593,1.999943611006549,WNT7B,0.4667339553854981,AA716436,0.6313648453282984,MON2,1.2263945074845524,NKX6-3,0.3698604559127832
169,CREBZF,0.7999130525285094,BX094900,1.9998322229859282,TCL1B,0.46666284330685853,KLF16,0.6312792945411754,IGF2R,1.2263356540890908,AV731844,0.3697811162956519
170,PIAS3,0.7993020720084362,BQ188360,1.9997793032290434,LRRC49,0.4665833035122414,OR5B3,0.6312433650956439,HOXB7,1.2261939951986818,AK125467,0.369699527811906
171,TRIB1,0.7990984576083795,AK001558,1.9991811710771183,BIVM,0.4665326173959297,SPANXN4,0.6311166402894071,TNRC18,1.2260031681282995,C4BPB,0.3696313476462277
172,AI769787,0.7989673026363097,IL31,1.999120105798345,USE1,0.46646300077758274,CR592272,0.6310353346985607,ZNF597,1.225903305701563,KCNJ5,0.36949333782789257
173,TMEM223,0.7987589506593827,CR737162,1.9985715929130456,HOGA1,0.46646174293024145,BF000264,0.6309991665312294,GFAP,1.2257577175940844,BX112053,0.369477395388447
174,SPAG6,0.7986610157401275,BG218808,1.9982184168209003,SPINK8,0.4664617194530418,FRMPD2_1,0.630758418120132,PRR19,1.2257339463153034,NXF4,0.36942416127557637
175,DEGS1,0.7984102110272648,BU739445,1.998130447554545,AGPAT9,0.4663567249770381,COL29A1,0.6306268288099983,FLOT2,1.2254686416893237,CD163L1,0.369372779077408
176,DB337918,0.7980814098234335,CHRDL1,1.9980927145412253,TMEM87A,0.4658844197723446,OR2M2,0.6305508520680866,SEMA3A,1.225112492832637,ENDOU,0.36934926861867934
177,DA562451,0.7980099163607266,LOC100130815,1.9969801513701073,EPPK1,0.4657675792457891,CXCR2,0.6299763836055523,PMP69,1.2251107742520846,LOC105376486,0.36926553792352546
178,CCDC151,0.7978147990242636,BU852986,1.9965259780594387,GATA2,0.46567172513066324,C8B,0.6297303737738441,FSTL3,1.2244196818893764,EVI5L,0.36925544210493383
179,BX117846,0.797430644984985,KIAA1549,1.9965096218439935,DARC,0.4654781028960914,MYBL2,0.6294007385719572,C2orf88,1.2243780005499671,ARHGAP10,0.36925472484141797
180,AA723302,0.7971911425999422,LYZL4,1.9965043951016657,C6orf130,0.4653731520355149,BG182723,0.6292375037550592,ABCC6,1.2242523993121959,COLEC11,0.36923160316118475
181,FAM124A,0.7971704374558063,DNAJB7,1.9963714241212906,BTBD6,0.4652285482757975,FDXR,0.6289221691453826,ARHGAP32,1.2239500020853047,LARP4B,0.36919657612592127
182,BE856720,0.7969620272791262,MYT1L,1.9958726717544433,NDUFA9,0.4652179679872917,ANKRD36BP2,0.6287716398546915,PDGFA,1.22367562759828,REM2,0.3690924227792082
183,ASB2,0.7967352486970806,C10orf122,1.9957434557498965,C11orf54,0.46502841518809546,RBFOX3,0.6286888919183666,GALK1,1.2235227755750124,SLITRK4,0.3690838343421892
184,FGD4,0.7962837736734558,PPP1R9B,1.9955237675270785,PCGF2,0.4649952164498653,CCDC155,0.6286833521329641,NDUFS3,1.2232460482277667,AI632692,0.36898239529748816
185,BX102317,0.7960538814145104,OR1M1,1.9954936268415324,CATSPER2,0.4648492967960396,SULT1B1,0.6286505431880427,CYP4B1,1.2231955613244205,CT45A5,0.36898232095574673
186,TFF2,0.7959550801034444,GPRASP1,1.995115854092965,PAK1,0.46482065001091594,AI796409,0.628550647123212,C5orf30,1.223094135938141,BU730321,0.3689466877550628
187,TRIM43B,0.7957710207303352,LOC100131381,1.9950899708768872,RGS14,0.4646902105070676,SYT14,0.6285226143246082,RRM1,1.2230275724050441,KLF13,0.3689053290405299
188,NCALD,0.7955730325380527,KRTAP3-3,1.9950263877097885,SNORD55,0.4646474127558237,PRSS45,0.6283569834891133,XBP1,1.221973728933168,FAM179A,0.36889813057769555
189,AW511346,0.7954611489465646,PLA2G2D,1.994954698395014,HEPACAM,0.46448199902657367,TRIM43B,0.6282683416010421,CASD1,1.221791839873975,SPINK13,0.3688672407912531
190,RPTN,0.7954587660740744,TAAR5,1.994682376515038,EIF2B4,0.464118973729283,KRTAP17-1,0.6282181657728161,CREBZF,1.2217122291107023,GNAT2,0.3688422423212571
191,ZSCAN29,0.7954266338449759,AI310783,1.9945388269072837,RAB40B,0.4641145943589434,SMCR7,0.6279760714959673,SIDT1,1.2216767692431485,CKAP5,0.36879651361796395
192,DPY19L2,0.7953306554274038,O1/O11 and JK2,1.9944123302211836,TNMD,0.46397550619378225,C1orf213,0.6279631890459328,SURF4,1.2212564573619984,OSR1,0.3687287045820031
193,OR4Q3,0.7951871294960964,SYT10,1.9942694247101487,SLC20A2,0.4638209975237433,LOC283440,0.6278650829593423,FOXA1,1.2211924942311256,SOBP,0.36872534409748864
194,HEATR7B1,0.7951848519877992,TMIGD2,1.9941836414919778,C22orf36,0.4637837396041728,GLI2,0.6276226021403669,SH3GL3,1.2210535404463543,DOC2A,0.36860366067611305
195,PRDM4,0.7951027865440524,AW341872,1.9941241758835293,LINC00937_1,0.4637833277554039,OR8G2,0.6276171288796938,FAM163A,1.2208945863479104,MAT1A,0.36857178880443503
196,CT45A6,0.7948874888458648,TXNDC2,1.9940931411829053,PLOD2,0.46352602107669405,BC030747,0.6274042294638836,DPY19L4,1.2208461441290825,FBXO36,0.36853918598653307
197,AW270558,0.794874047341898,SPANXB2,1.9940443202344043,KIAA1958,0.46343815806534094,AI240148,0.627336989192815,AI971367,1.2206410124353109,PNLIPRP1,0.3684719615064246
198,NMNAT1,0.7947936967150813,AK123758,1.9936774575150513,EIF4E3,0.4632026616117991,SLC22A7,0.6273053477529508,BC047556,1.220623226861717,TRIM51HP,0.36845436839755813
199,GPATCH2,0.7947602652732538,C22orf45,1.9936437603011252,MLF2,0.4631507314426937,AI862441,0.6272462678769176,MGP,1.2199751727460693,FXC1,0.3684171552073319
200,RAB3B,0.7947370899673398,BOD1L,1.9936222253233393,ADM,0.4630163368810932,KRTAP5-3,0.6272243430673661,LCA5L,1.2198617987515934,MEFV,0.36840490473563214
201,SPINK4,0.7946335447435894,HIST1H2BL,1.993103029188857,TFAP4,0.46301534992963433,OR5V1,0.62707915550855,MUC19,1.2198047915760872,ATP2C2,0.36838017924054417
202,DA935136,0.7945810318789744,CR618071,1.9927839949227313,G0S2,0.4629379212769941,BE552449,0.6270069098909644,CIRH1A,1.2196384749361877,DB302226,0.36834780766350483
203,NSUN4,0.7945641696154937,BM677073,1.9927783325463366,OLFM4,0.46288484625084764,NDUFC2,0.6268968209034624,CASC1,1.2196132423375845,SLC23A1,0.3683364223019359
204,NRG4,0.794534998421861,BM974286,1.9926151362823818,TMEM62,0.46278038063568916,BM724647,0.6266955347394952,SYTL4,1.2194851502068302,AI969267,0.3682983550803114
205,HIP1,0.7944792565385729,BM685106,1.9925448240912662,SYT9,0.4626688788399459,HERC2P9_1,0.6264335855866898,NFASC,1.2194807684942826,OR1D2,0.36823019931340073
206,CDH9,0.7944264631891681,WDR69,1.9925364645396182,ZNF629,0.4626413875542222,OR4K15,0.6263226476973996,LOC440910,1.2189384282719722,KCNG1,0.36822230066016
207,KLHDC7B,0.7943738085233357,AW083084,1.992529934985613,PEX5,0.4622588795184103,AFF2,0.6261024637959481,LYPD5,1.218695249170712,CYP2C9,0.3682056533133021
208,FUT2,0.7943494569913806,CR2,1.9924210459873173,SLC4A8,0.46224048958134023,CDR1,0.626051026565842,BQ775960,1.2184354368310097,F09070,0.36819521993534116
209,BX107425,0.7943088412732401,OR10H1,1.992412713315043,ABCA8,0.4622204664393069,CD103050,0.6258844844984124,CDCA7L,1.218163325145829,SLC12A3,0.3681874305680762
210,GJB6,0.7942874509988197,AI005111,1.9921019768931454,ATG7,0.4621704372579598,AL832093,0.625787722471007,PITX2,1.217572781992085,CA394379,0.36814403987867417
211,CT47A1_1,0.79428346071259,DA767045,1.9919947978246608,AGTR1,0.46215673020203246,AW290907,0.6256959798278711,DGCR14,1.217118912997871,C16orf86,0.3681383974753198
212,CASP7,0.7940730913054673,GPR133,1.9918488845199027,NDUFB8,0.46207660886485064,MAGI2,0.6256905721811221,C12orf10,1.2167179084808948,RASAL1,0.3681241889050386
213,BQ447353,0.794057269275353,ASCL4,1.9914596028051026,ATP2C2,0.4620613352826848,BX106314,0.6253628195819793,RAB20,1.21670915858858,AF086295,0.36812021614221957
214,C12orf56,0.7939446528833825,TERT,1.9912872350738553,OR52A5,0.462026942761438,AL080082,0.6253095825339752,ABCA5,1.2166017996434662,C1orf81,0.36808513012356864
215,CA749003,0.7937017165326172,GPR141,1.9912189752156226,SH3TC1,0.46200016380438386,LINC01366,0.6251638172493234,DNASE1L1,1.2164267612404391,KRTAP4-3,0.368066083471217
216,HECTD1,0.7936212955297415,FZD10,1.991167924482128,ABCC12,0.4619631665960493,DEFB136,0.6251518690450416,C9orf150,1.2163450443853983,TCN1,0.3680617619137495
217,ZP2,0.7936068980199908,BF512941,1.9910753513315302,BIRC7,0.46195831068036664,CD694307,0.6249034168204073,GPI,1.2160625138878312,AA459689,0.3680513972636208
218,CD163L1,0.7933938068198977,BX093007,1.991074314269812,FGB,0.46185718000720355,AA577794,0.6248679316019261,SOX8,1.2159735313437812,TRNP1,0.3678976732987013
219,SP5,0.793361178619331,IL17RC_1,1.99095662579484,CIDEC,0.4617313129250082,RIT2,0.6244290232428794,AW578902,1.2159668266769503,DA494348,0.3678784441844654
220,SLC35D1,0.7933389637657241,LMX1B,1.9909453492499236,CSAG2,0.4616916779365436,AA969225,0.6239679598340263,ALDH6A1,1.2159588624327105,ARGFXP2,0.3678438783787051
221,CCDC158,0.7932191535915821,ZNF667,1.9907885819242646,TMEM26,0.461690032599427,ACOT12,0.6239553463013087,YBX2,1.2158249191645947,AI091261,0.3678318859663466
222,TM4SF4,0.7931333631873052,DNAH17,1.9905868323575102,ATP2A3,0.46145270355151435,DBIL5P2,0.6238763071233325,C6orf168,1.2154497417796855,UPK2,0.3677679078424843
223,C1orf97,0.7931192022011668,AI697950,1.99056912700829,NETO1,0.4612808269298585,BQ720064,0.6238417894921283,DENND2A,1.2152647791309428,GNGT1,0.3677437055989898
224,PRR23B,0.7929179909380755,COX7B2,1.9905321314967679,RWDD4,0.46112335057998155,DDX25,0.6233008407262954,BM999001,1.2151757080374015,MYBPH,0.36773662608922547
225,BX101820,0.7929054956806394,DB091362,1.9904463800724934,MRM1,0.46108797653962735,EIF2C4,0.6232862163546062,BC038752,1.2149432549564223,CRYAA,0.3677315603765817
226,DB298570,0.7928833409851792,LOC645188,1.9903769938646818,HRC,0.4610047032654267,FLJ43860,0.6231369968983095,KHK,1.2148189128800346,PNLIPRP2,0.36773119729965503
227,UST,0.7927874009907014,KIR2DS2,1.990289044637857,IGDCC4,0.4610036150179262,AI628074,0.6229658590226796,DKFZp667M2411,1.2146039824031973,BU737636,0.3677284226845998
228,HSPA5,0.7927452840290348,AI939596,1.9901965696246184,SIRT5,0.46094608476230126,AW976634,0.622263799676263,C14orf147,1.2144740076297396,WDR41,0.3677185106153636
229,AK021726,0.7926675057156404,BX107642,1.9900849959952098,FAM50A,0.46089480067047633,OR5J2,0.6221193520083301,PAGE2,1.2142540121738714,BF726313,0.36770244290708576
230,DMPK,0.7926152724597243,BX096658,1.9899536611593003,PIGW,0.4607425069101005,AW590615,0.6220800091829966,RNF103,1.2141240787832315,AI000702,0.3677009514479074
231,HCG4,0.7923991957043289,SNX31,1.98986138267207,DGKE,0.4607398149310194,HIST1H2AH,0.6220290993730305,FAM183A,1.213995419175402,CDC34,0.3676562544407932
232,BF059632,0.79226470843387,BU146091,1.9893592994482312,CMBL,0.46063209742193195,BF446385,0.6219397506237502,PGBD4,1.2138841469853676,COL9A3,0.3676498492989015
233,BG201242,0.7922402891050834,MOGAT2,1.9892241151148629,SDIM1,0.4606108799775042,C14orf23,0.6216749393300679,STIM2,1.2137043643099268,KCNJ16,0.36764961720790673
234,GLB1L3,0.7922072406227525,UBE2QP1,1.9889818462161668,C6,0.4605351240877073,BC038560,0.621667995512329,PLA2G16,1.2133783464537304,GH2,0.36761778616009466
235,C1orf126,0.7921399643563047,POU1F1,1.9887613461867804,BAMBI,0.46027833254248995,ZDHHC11B,0.6216608112301399,NRCAM,1.2130912561144995,DNAJC8,0.3676090290295704
236,MLEC,0.7920436199695052,BX495687,1.988682703844981,TBKBP1,0.4601996847260734,DB026495,0.6215508697919001,CXorf40A,1.2125196857478302,PTPRF,0.36757202014638796
237,GUCY1B2,0.7919400122815954,DKK4,1.9886223535659486,MOSC1,0.46016535043256307,AA947189,0.621507310545744,FAHD2B,1.212441749069033,KIF9,0.3675523960853564
238,BM974106,0.7916254016205658,AW296373,1.988540410185702,RILPL2,0.4601266969751975,MUC12,0.6214867858270613,OSBPL6,1.2120190675993487,STK25,0.3675225524738403
239,PAX8,0.7915430592562316,MS4A6E,1.9885004944132705,DSC2,0.4601112201222635,BX111564,0.6214288967147591,PSPH,1.2118490013349692,DNAJB7,0.36750937912309944
240,C1orf100,0.791389820137815,PDE1C,1.9881787287667434,C11orf10,0.4599278623552874,BM713638,0.6213064593292371,RASAL1,1.211726147688314,AI818180,0.3674986757326562
241,MTMR2,0.7912452240336368,C6orf204,1.9881305345605942,NCAPD2,0.45991680321983414,PDCD6IP,0.6210955878017951,INO80C,1.2114071347928193,SOX18,0.3674962140830016
242,OR4F15,0.7911924663047339,NLGN1,1.9880353370018105,BEND3,0.4598079583975027,OR13A1,0.6210302513718383,BTBD9,1.2112306940474984,FREM2,0.36739890603778624
243,AA234556,0.7910069631611832,FRG2,1.987991073582419,TXNDC16,0.45974616655636535,IFNA5,0.6208922828750254,AI935777,1.211149609191998,BQ185068,0.3673002347932113
244,SLC39A9,0.7906379692544591,CR736977,1.9879428683459361,CASQ2,0.45970874958827834,BQ015615,0.6207231931706263,BM675019,1.21101956018868,AB621825,0.36727649656763417
245,AW002881,0.7906278158275242,DB341941,1.9878881243892703,LRIG1,0.4595240120536186,BQ014372,0.620721803785782,PPP2R5C,1.2109465327386102,AW612300,0.3672532391475577
246,HEATR4,0.7904675327865773,NKX2-1,1.9876739437508424,ACCN2,0.45951106610437586,BC171856,0.6206822560117977,LRRC8D,1.2109259351839254,SEPT4,0.36724617514171165
247,SLC27A5,0.7904534093540591,AW291634,1.9875070459255484,DNASE1,0.4594781649658029,BX101207,0.6206363001950056,C9orf9,1.2103732287732476,LINC02593,0.36720970560313876
248,FPGT,0.7902876775426175,DAOA,1.987306918235103,C14orf45,0.45930643960902523,ZNF793,0.6204871098743167,THRA,1.2101746408834941,MAP2K4,0.3671813641687148
249,TPRXL,0.7899810637214333,AA481789,1.9871346603982276,DIS3L,0.4592427909876397,NOTUM,0.6204863448716749,TSPAN15,1.2099031834541507,LOC643441,0.36712220690472175
250,OR4N5,0.7898472695158654,DEFB135,1.9868857680065461,GYG2,0.45923197937055477,GCK,0.6202356750231781,NUP88,1.2095755458493516,MAP6,0.367106475583278
251,STARD3,0.789648466226132,VWC2L,1.9865125194318183,TIFA,0.4591767085323426,AJ001905,0.6201682385312202,PCCB,1.209212268324187,MAGEC2,0.36708435913864906
252,C9orf47,0.7894701121029014,AI732555,1.9864393695514533,GCDH,0.45898940944667255,AI015831,0.6199287168084255,WNT11,1.2085350860846482,BI254341,0.3670080106156914
253,HIST1H1A,0.7894597876115172,RLN2,1.9861582983816792,GNA15,0.4588551790613778,DB321008,0.6197972257273782,ATP7B,1.2083672624766224,BI835545,0.3669629904111135
254,MT1F,0.7894151798196808,OR4F21,1.986049216537251,PRG4,0.45870676418251877,FAM156A,0.6197613571298761,TPTE2P6,1.208283942750809,ERICH2,0.3669611794799754
255,SLC22A18,0.7893657503298399,TCEAL7,1.9859590840752583,NFIB,0.4586814003824673,BX116384,0.6195583467019324,MAK,1.208205161046132,BX089087,0.3669047990353515
256,MFSD6L,0.7892579841988697,AA677561,1.9858871228129666,PFKFB1,0.45863196157493163,SHISA7,0.6195430691734469,BTC,1.2081755356963395,SMYD4,0.3668884709081169
257,FLJ32065,0.789229565544892,OR2M7,1.9856867087286527,FLOT1,0.4586050913305582,AW340098,0.619424934251428,HDAC5,1.2081084169226965,SCGB1D1,0.36687454211656745
258,BU727048,0.789089669684241,BX109368,1.98560486613878,GTPBP2,0.45849328891892965,CLDN9,0.6191173690730404,PITPNA,1.2077533546305135,CDX1,0.3668538532091439
259,BU630284,0.7885024471051015,FAM70A,1.985446145061485,KRT80,0.4584313680658837,C3orf42,0.6189320120440014,USP20,1.207685958116491,AW001820,0.3668363119203089
260,SPHKAP,0.788464462966418,BC034786,1.9852209854221117,S100A7A,0.45834090540000844,KLHL14,0.6189125526610452,AFG3L2,1.2075830255975115,AI733829,0.36681394768634223
261,OPN1SW,0.7883335052951,PTPRQ,1.9851303278441292,SIAH2,0.4582655425443934,KCNA1,0.6188427254176028,USP5,1.2071741752830958,CAMKV,0.36680783543493023
262,FAM69B,0.7882712474897212,BG213576,1.984984955840958,PTTG1IP,0.4582379463966214,MUC13,0.6187885650951268,REEP1,1.2069741745926388,LOC143188,0.3667701725421216
263,AA576350,0.7882595560417431,ICAM5,1.9849737647172807,EIF2S3,0.4581754906796332,CCL11,0.6187616833652351,GTF3C4,1.2069043987369066,CYP11B2,0.3667356018830113
264,BX091129,0.7878511422982021,OOEP,1.9849727069933458,BEAN1,0.4581657594493587,GSTA5,0.6186282276371264,SHC1,1.2068612850810325,DB341063,0.36666958008332395
265,ZNF689,0.7875706586886525,AA437103,1.9848945599824863,PAQR5,0.4581255837907844,C9orf4,0.6185394042539757,AI001814,1.2066975886914748,ASCL3,0.36663099625072954
266,BX102396,0.7875091937274723,CEND1,1.9846404099423685,RUNDC3B,0.4580394689609532,OR51G1,0.6184190457684438,AK127905,1.206601386387624,SPATA2L,0.36651229921844014
267,ZNF705D,0.7874702881968534,C1orf104,1.984530577519463,RASL11B,0.4579690122381802,CPSF6,0.618401681424735,SGK3,1.2059035698916063,URM1,0.3664765501575669
268,CX780912,0.7874655601061431,BM979422,1.9843922865217614,FAM100B,0.4577568073963271,BF195985,0.618317298450521,SEC23IP,1.205715168049927,OR10S1,0.3664489228028035
269,HERC2P3,0.7874106913127578,GPR20,1.98432380160748,PPFIBP2,0.45774663274846616,DNAH9,0.6181793127380253,SLFNL1,1.2055794072749144,POTEE,0.3664029535543308
270,TNFRSF10B,0.7872723003857881,BI913098,1.9842044029444657,LYPD6B,0.4576566758851508,AJ312118,0.6181497686985628,MRAP2,1.205553467967905,BQ012205,0.36632016780158233
271,RAB6D,0.7872567127078267,AW450033,1.9839488811817543,MYO3A,0.4576533839348286,LYPD5,0.6180958464544392,MBP,1.2055316012684174,MIPEP,0.366316735969589
272,BI770211,0.7872268778912388,ESF1,1.983932135967762,THAP10,0.4576364212392685,AB231741,0.6180356343689541,ZNF425,1.2055275159104581,DPY19L2,0.3662957960424314
273,LOC650293,0.7869461723327221,BF510602,1.9839276260477385,OXCT1,0.45755215798703636,ZIC3,0.6180344124318461,WDR59,1.2055272592287283,BM685290,0.3662907298640211
274,SOX14,0.7867708737138669,CD369675,1.9837267863212042,STRC,0.4572809499537859,AI911349,0.6179690333292647,MS4A7,1.2053231008993064,AW970708,0.36627354064980555
275,SNX17,0.7864825941345104,BG213071,1.9836718507299094,PRDX6,0.45703984729171276,TREX1,0.6178418464041376,HSCB,1.2052708064534483,TMEM218,0.36626284479881127
276,RARS2,0.7864002375625608,C5orf60,1.9835573411763014,MAOA,0.45695448812168477,BX113266,0.6177431310044479,GTF2F2,1.2052586433929664,RTN1,0.3662202166332622
277,AV647692,0.7863085463269871,AW779581,1.9832791441630522,GPX3,0.45688624249994525,CK429515,0.6177249492078342,BM695673,1.205139124474488,AA614419,0.3661933293124934
278,ASRGL1,0.7861574909511666,AI821625,1.9831539545782135,NDST1,0.4568289815414178,LCE2B,0.6177120507307223,CD46,1.2050627389196544,TBX4,0.3661801985729994
